State/UTs_Code,District_Code,"CD Block_Code",Town/Village_Code,Ward_Code,EB_Code,State/UTs_Name,District_Name,Level,Name,Total/Rural/Urban,"No of Households","Total Population Person","Total Population Male","Total Population Female","Population in the age group 0-6 Person","Population in the age group 0-6 Male","Population in the age group 0-6 Female","Scheduled Castes population Person","Scheduled Castes population Male","Scheduled Castes population Female","Scheduled Tribes population Person","Scheduled Tribes population Male","Scheduled Tribes population Female","Literates Population Person","Literates Population Male","Literates Population Female","Illiterate Persons","Illiterate Male","Illiterate Female","Total Worker Population Person","Total Worker Population Male","Total Worker Population Female","Main Working Population Person","Main Working Population Male","Main Working Population Female","Main Cultivator Population Person","Main Cultivator Population Male","Main Cultivator Population Female","Main Agricultural Labourers Population Person","Main Agricultural Labourers Population Male","Main Agricultural Labourers Population Female","Main Household Industries Population Person","Main Household Industries Population Male","Main Household Industries Population Female","Main Other Workers Population Person","Main Other Workers Population Male","Main Other Workers Population Female","Marginal Worker Population Person","Marginal Worker Population Male","Marginal Worker Population Female","Marginal Cultivator Population Person","Marginal Cultivator Population Male","Marginal Cultivator Population Female","Marginal Agriculture Labourers Population Person","Marginal Agriculture Labourers Population Male","Marginal Agriculture Labourers Population Female","Marginal Household Industries Population Person","Marginal Household Industries Population Male","Marginal Household Industries Population Female","Marginal Other Workers Population Person","Marginal Other Workers Population Male","Marginal Other Workers Population Female","Marginal Worker Population 3_6 Person","Marginal Worker Population 3_6 Male","Marginal Worker Population 3_6 Female","Marginal Cultivator Population 3_6 Person","Marginal Cultivator Population 3_6 Male","Marginal Cultivator Population 3_6 Female","Marginal Agriculture Labourers Population 3_6 Person","Marginal Agriculture Labourers Population 3_6 Male","Marginal Agriculture Labourers Population 3_6 Female","Marginal Household Industries Population 3_6 Person","Marginal Household Industries Population 3_6 Male","Marginal Household Industries Population 3-6 Female","Marginal Other Workers Population Person 3_6 Person","Marginal Other Workers Population Person 3_6 Male","Marginal Other Workers Population Person 3_6 Female","Marginal Worker Population 0_3 Person","Marginal Worker Population 0_3 Male","Marginal Worker Population 0_3_Female","Marginal Cultivator Population 0_3 Person","Marginal Cultivator Population 0_3 Male","Marginal Cultivator Population 0_3_Female","Marginal Agriculture Labourers Population 0_3 Person","Marginal Agriculture Labourers Population 0_3 Male","Marginal Agriculture Labourers Population 0_3 Female","Marginal Household Industries Population 0_3 Person","Marginal Household Industries Population 0_3 Male","Marginal Household Industries Population 0_3 Female","Marginal Other Workers Population 0_3 Person","Marginal Other Workers Population 0_3 Male","Marginal Other Workers Population 0_3 Female","Non Working Population Person","Non Working Population Male","Non Working Population Female"
29,572,0110,612817,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kachohalli,Rural,2147,8347,4401,3946,1136,618,518,1590,803,787,154,86,68,5761,3202,2559,2586,1199,1387,3753,2774,979,3544,2674,870,110,86,24,89,58,31,23,14,9,3322,2516,806,209,100,109,8,4,4,8,2,6,9,3,6,184,91,93,186,89,97,7,4,3,8,2,6,7,2,5,164,81,83,23,11,12,1,0,1,0,0,0,2,1,1,20,10,10,4594,1627,2967
29,572,0110,612818,0000,000000,KARNATAKA,Bangalore,VILLAGE,Ganigarahalli,Rural,406,1799,944,855,272,149,123,137,79,58,8,4,4,1129,640,489,670,304,366,747,556,191,651,495,156,150,111,39,17,12,5,16,9,7,468,363,105,96,61,35,4,3,1,4,4,0,2,2,0,86,52,34,57,37,20,2,2,0,4,4,0,2,2,0,49,29,20,39,24,15,2,1,1,0,0,0,0,0,0,37,23,14,1052,388,664
29,572,0110,612819,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Somashetti Halli",Rural,531,2164,1153,1011,265,124,141,716,379,337,21,11,10,1507,876,631,657,277,380,1045,730,315,937,686,251,312,201,111,35,26,9,43,35,8,547,424,123,108,44,64,41,15,26,3,0,3,4,1,3,60,28,32,105,44,61,40,15,25,3,0,3,3,1,2,59,28,31,3,0,3,1,0,1,0,0,0,1,0,1,1,0,1,1119,423,696
29,572,0110,612820,0000,000000,KARNATAKA,Bangalore,VILLAGE,Lakshmipura,Rural,958,3895,1990,1905,549,267,282,1114,561,553,133,74,59,2676,1491,1185,1219,499,720,1597,1236,361,1565,1220,345,66,37,29,29,14,15,34,29,5,1436,1140,296,32,16,16,2,1,1,2,1,1,0,0,0,28,14,14,30,16,14,2,1,1,2,1,1,0,0,0,26,14,12,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2298,754,1544
29,572,0110,612821,0000,000000,KARNATAKA,Bangalore,VILLAGE,Thirumalapura,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,572,0110,612822,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kodigehalli(Part),Rural,39,163,87,76,13,7,6,10,5,5,0,0,0,135,78,57,28,9,19,63,47,16,63,47,16,38,27,11,0,0,0,0,0,0,25,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,60
29,572,0110,612823,0000,000000,KARNATAKA,Bangalore,VILLAGE,Seegehalli,Rural,410,1609,940,669,206,114,92,292,165,127,74,35,39,1108,702,406,501,238,263,820,648,172,795,636,159,74,66,8,10,6,4,26,19,7,685,545,140,25,12,13,3,3,0,0,0,0,2,0,2,20,9,11,18,10,8,2,2,0,0,0,0,2,0,2,14,8,6,7,2,5,1,1,0,0,0,0,0,0,0,6,1,5,789,292,497
29,572,0110,612824,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kannahalli,Rural,385,1579,783,796,199,85,114,127,66,61,204,94,110,1165,603,562,414,180,234,713,528,185,689,516,173,153,97,56,165,133,32,4,4,0,367,282,85,24,12,12,2,2,0,8,6,2,1,0,1,13,4,9,23,11,12,2,2,0,8,6,2,1,0,1,12,3,9,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,866,255,611
29,572,0110,612825,0000,000000,KARNATAKA,Bangalore,VILLAGE,Manganahalli,Rural,637,2626,1313,1313,338,162,176,369,182,187,23,12,11,1736,947,789,890,366,524,1083,799,284,1014,769,245,60,49,11,24,22,2,13,10,3,917,688,229,69,30,39,22,7,15,6,3,3,1,0,1,40,20,20,65,30,35,19,7,12,6,3,3,1,0,1,39,20,19,4,0,4,3,0,3,0,0,0,0,0,0,1,0,1,1543,514,1029
29,572,0110,612826,0000,000000,KARNATAKA,Bangalore,VILLAGE,Sonnenahalli,Rural,302,1343,701,642,125,67,58,427,228,199,4,2,2,834,498,336,509,203,306,671,449,222,488,383,105,202,159,43,58,31,27,0,0,0,228,193,35,183,66,117,3,2,1,176,60,116,0,0,0,4,4,0,183,66,117,3,2,1,176,60,116,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,252,420
29,572,0110,612827,0000,000000,KARNATAKA,Bangalore,VILLAGE,Challahalli,Rural,180,803,407,396,62,30,32,158,75,83,1,1,0,578,330,248,225,77,148,553,286,267,495,235,260,413,192,221,49,21,28,0,0,0,33,22,11,58,51,7,0,0,0,9,5,4,0,0,0,49,46,3,53,46,7,0,0,0,9,5,4,0,0,0,44,41,3,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,250,121,129
29,572,0110,612828,0000,000000,KARNATAKA,Bangalore,VILLAGE,Haniyur,Rural,237,972,512,460,90,57,33,281,141,140,7,4,3,649,378,271,323,134,189,490,322,168,404,267,137,296,177,119,32,25,7,3,2,1,73,63,10,86,55,31,3,0,3,55,32,23,0,0,0,28,23,5,42,29,13,2,0,2,24,16,8,0,0,0,16,13,3,44,26,18,1,0,1,31,16,15,0,0,0,12,10,2,482,190,292
29,572,0110,612829,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kakkehalli,Rural,65,237,101,136,13,3,10,22,6,16,0,0,0,140,69,71,97,32,65,79,59,20,65,51,14,54,42,12,2,2,0,1,1,0,8,6,2,14,8,6,0,0,0,11,7,4,1,0,1,2,1,1,2,1,1,0,0,0,0,0,0,1,0,1,1,1,0,12,7,5,0,0,0,11,7,4,0,0,0,1,0,1,158,42,116
29,572,0110,612830,0000,000000,KARNATAKA,Bangalore,VILLAGE,Nellukunte,Rural,72,298,157,141,34,20,14,95,49,46,0,0,0,202,116,86,96,41,55,92,79,13,85,74,11,66,58,8,2,2,0,1,1,0,16,13,3,7,5,2,2,1,1,4,3,1,0,0,0,1,1,0,3,2,1,2,1,1,0,0,0,0,0,0,1,1,0,4,3,1,0,0,0,4,3,1,0,0,0,0,0,0,206,78,128
29,572,0110,612831,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kadathanamale,Rural,110,500,237,263,43,16,27,11,5,6,50,26,24,356,192,164,144,45,99,178,151,27,139,134,5,116,112,4,15,14,1,0,0,0,8,8,0,39,17,22,4,0,4,28,13,15,6,3,3,1,1,0,36,16,20,4,0,4,26,12,14,5,3,2,1,1,0,3,1,2,0,0,0,2,1,1,1,0,1,0,0,0,322,86,236
29,572,0110,612832,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Marasandra Amanikere",Rural,612,2343,1184,1159,264,138,126,467,230,237,193,84,109,1702,930,772,641,254,387,1022,730,292,959,697,262,130,112,18,172,112,60,16,12,4,641,461,180,63,33,30,1,1,0,24,14,10,11,5,6,27,13,14,52,30,22,1,1,0,20,14,6,8,3,5,23,12,11,11,3,8,0,0,0,4,0,4,3,2,1,4,1,3,1321,454,867
29,572,0110,612833,0000,000000,KARNATAKA,Bangalore,VILLAGE,Suradenpura,Rural,366,1734,891,843,204,111,93,768,386,382,41,27,14,1122,644,478,612,247,365,738,547,191,710,532,178,138,123,15,237,143,94,6,5,1,329,261,68,28,15,13,3,2,1,14,8,6,0,0,0,11,5,6,25,14,11,2,1,1,13,8,5,0,0,0,10,5,5,3,1,2,1,1,0,1,0,1,0,0,0,1,0,1,996,344,652
29,572,0110,612834,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Adde Vishwanathapura",Rural,398,1762,918,844,199,87,112,331,175,156,39,20,19,1259,739,520,503,179,324,777,601,176,545,434,111,232,193,39,109,73,36,6,3,3,198,165,33,232,167,65,1,1,0,29,12,17,7,5,2,195,149,46,202,149,53,0,0,0,17,6,11,6,4,2,179,139,40,30,18,12,1,1,0,12,6,6,1,1,0,16,10,6,985,317,668
29,572,0110,612835,0000,000000,KARNATAKA,Bangalore,VILLAGE,Arakere,Rural,182,772,399,373,85,47,38,235,127,108,0,0,0,393,226,167,379,173,206,311,236,75,301,232,69,144,131,13,85,43,42,1,0,1,71,58,13,10,4,6,3,3,0,3,0,3,0,0,0,4,1,3,8,4,4,3,3,0,1,0,1,0,0,0,4,1,3,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,461,163,298
29,572,0110,612836,0000,000000,KARNATAKA,Bangalore,VILLAGE,Byrapura,Rural,131,638,320,318,61,21,40,82,33,49,0,0,0,448,254,194,190,66,124,319,222,97,211,155,56,103,69,34,8,6,2,0,0,0,100,80,20,108,67,41,14,9,5,78,43,35,0,0,0,16,15,1,60,40,20,11,7,4,41,25,16,0,0,0,8,8,0,48,27,21,3,2,1,37,18,19,0,0,0,8,7,1,319,98,221
29,572,0110,612837,0000,000000,KARNATAKA,Bangalore,VILLAGE,Channasandra,Rural,38,167,75,92,19,11,8,117,50,67,0,0,0,102,55,47,65,20,45,79,50,29,73,44,29,22,17,5,38,15,23,0,0,0,13,12,1,6,6,0,0,0,0,0,0,0,0,0,0,6,6,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,88,25,63
29,572,0110,612838,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kamakshipura,Rural,143,707,361,346,78,39,39,235,122,113,5,2,3,394,243,151,313,118,195,275,230,45,274,230,44,124,117,7,34,18,16,2,0,2,114,95,19,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,131,301
29,572,0110,612839,0000,000000,KARNATAKA,Bangalore,VILLAGE,Seeresandra,Rural,117,592,303,289,71,37,34,356,180,176,2,1,1,390,222,168,202,81,121,242,188,54,234,185,49,63,59,4,114,78,36,0,0,0,57,48,9,8,3,5,7,2,5,1,1,0,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,3,3,0,2,2,0,1,1,0,0,0,0,0,0,0,350,115,235
29,572,0110,612840,0000,000000,KARNATAKA,Bangalore,VILLAGE,Byatha,Rural,201,936,478,458,89,45,44,345,177,168,5,4,1,631,363,268,305,115,190,405,319,86,392,316,76,151,139,12,75,47,28,0,0,0,166,130,36,13,3,10,2,0,2,7,2,5,0,0,0,4,1,3,12,3,9,2,0,2,6,2,4,0,0,0,4,1,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,531,159,372
29,572,0110,612841,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kakolu,Rural,295,1287,635,652,109,60,49,449,221,228,16,10,6,990,521,469,297,114,183,573,439,134,563,433,130,132,119,13,229,147,82,32,27,5,170,140,30,10,6,4,1,1,0,2,0,2,0,0,0,7,5,2,10,6,4,1,1,0,2,0,2,0,0,0,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,196,518
29,572,0110,612842,0000,000000,KARNATAKA,Bangalore,VILLAGE,Budumanahalli,Rural,118,561,292,269,66,33,33,117,61,56,0,0,0,378,220,158,183,72,111,228,184,44,210,168,42,75,63,12,60,39,21,3,1,2,72,65,7,18,16,2,2,2,0,0,0,0,2,1,1,14,13,1,8,7,1,2,2,0,0,0,0,1,1,0,5,4,1,10,9,1,0,0,0,0,0,0,1,0,1,9,9,0,333,108,225
29,572,0110,612843,0000,000000,KARNATAKA,Bangalore,VILLAGE,Shanubhoganahalli,Rural,245,993,515,478,121,68,53,484,247,237,3,2,1,591,339,252,402,176,226,459,337,122,449,333,116,154,134,20,230,143,87,0,0,0,65,56,9,10,4,6,5,3,2,2,0,2,0,0,0,3,1,2,10,4,6,5,3,2,2,0,2,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,178,356
29,572,0110,612844,0000,000000,KARNATAKA,Bangalore,VILLAGE,Chokkanahalli,Rural,85,379,188,191,40,18,22,28,14,14,5,2,3,232,128,104,147,60,87,137,124,13,92,86,6,76,71,5,0,0,0,1,1,0,15,14,1,45,38,7,1,1,0,0,0,0,0,0,0,44,37,7,43,36,7,1,1,0,0,0,0,0,0,0,42,35,7,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,242,64,178
29,572,0110,612845,0000,000000,KARNATAKA,Bangalore,VILLAGE,Sreeramanahalli,Rural,272,1108,561,547,129,74,55,324,171,153,44,20,24,740,406,334,368,155,213,414,308,106,410,306,104,34,30,4,58,41,17,34,24,10,284,211,73,4,2,2,1,1,0,0,0,0,0,0,0,3,1,2,4,2,2,1,1,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,253,441
29,572,0110,612846,0000,000000,KARNATAKA,Bangalore,VILLAGE,Sadenahalli,Rural,370,1463,761,702,158,77,81,531,267,264,32,15,17,916,527,389,547,234,313,741,467,274,595,435,160,223,167,56,193,120,73,5,5,0,174,143,31,146,32,114,128,24,104,8,3,5,2,0,2,8,5,3,144,31,113,127,24,103,8,3,5,2,0,2,7,4,3,2,1,1,1,0,1,0,0,0,0,0,0,1,1,0,722,294,428
29,572,0110,612847,0000,000000,KARNATAKA,Bangalore,VILLAGE,Adiganahalli,Rural,538,2141,1133,1008,248,135,113,348,180,168,35,18,17,1579,895,684,562,238,324,1099,719,380,948,617,331,131,104,27,17,9,8,0,0,0,800,504,296,151,102,49,6,3,3,4,3,1,0,0,0,141,96,45,149,102,47,6,3,3,4,3,1,0,0,0,139,96,43,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,1042,414,628
29,572,0110,612848,0000,000000,KARNATAKA,Bangalore,VILLAGE,Rajanukunte,Rural,946,3813,2052,1761,425,233,192,395,209,186,110,56,54,2919,1659,1260,894,393,501,1548,1226,322,1424,1144,280,105,91,14,24,16,8,43,34,9,1252,1003,249,124,82,42,5,2,3,12,7,5,9,4,5,98,69,29,86,56,30,5,2,3,9,5,4,4,2,2,68,47,21,38,26,12,0,0,0,3,2,1,5,2,3,30,22,8,2265,826,1439
29,572,0110,612849,0000,000000,KARNATAKA,Bangalore,VILLAGE,Ittagallpura,Rural,106,504,273,231,58,30,28,93,53,40,0,0,0,328,202,126,176,71,105,216,187,29,131,115,16,94,83,11,1,0,1,2,2,0,34,30,4,85,72,13,2,2,0,1,1,0,0,0,0,82,69,13,72,63,9,2,2,0,0,0,0,0,0,0,70,61,9,13,9,4,0,0,0,1,1,0,0,0,0,12,8,4,288,86,202
29,572,0110,612850,0000,000000,KARNATAKA,Bangalore,VILLAGE,Dibburu,Rural,142,623,329,294,64,31,33,94,48,46,4,1,3,431,260,171,192,69,123,259,215,44,259,215,44,93,88,5,59,36,23,1,1,0,106,90,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,114,250
29,572,0110,612851,0000,000000,KARNATAKA,Bangalore,VILLAGE,Koluvarayanahalli,Rural,75,378,196,182,35,16,19,64,34,30,0,0,0,296,173,123,82,23,59,202,131,71,110,72,38,60,37,23,14,8,6,4,3,1,32,24,8,92,59,33,13,8,5,14,7,7,11,10,1,54,34,20,87,54,33,12,7,5,14,7,7,10,9,1,51,31,20,5,5,0,1,1,0,0,0,0,1,1,0,3,3,0,176,65,111
29,572,0110,612852,0000,000000,KARNATAKA,Bangalore,VILLAGE,Seethakempanahalli,Rural,175,799,420,379,83,43,40,415,216,199,1,1,0,530,304,226,269,116,153,331,272,59,313,260,53,104,96,8,105,68,37,0,0,0,104,96,8,18,12,6,1,1,0,0,0,0,0,0,0,17,11,6,11,10,1,1,1,0,0,0,0,0,0,0,10,9,1,7,2,5,0,0,0,0,0,0,0,0,0,7,2,5,468,148,320
29,572,0110,612853,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Hesaraghatta Grass Farm",Rural,8,41,20,21,7,4,3,26,11,15,0,0,0,32,16,16,9,4,5,16,11,5,16,11,5,0,0,0,0,0,0,0,0,0,16,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,16
29,572,0110,612854,0000,000000,KARNATAKA,Bangalore,VILLAGE,Dasenahalli,Rural,236,1034,513,521,87,38,49,182,81,101,101,49,52,730,395,335,304,118,186,617,356,261,575,334,241,222,113,109,57,23,34,9,4,5,287,194,93,42,22,20,20,9,11,8,4,4,0,0,0,14,9,5,30,17,13,13,6,7,3,2,1,0,0,0,14,9,5,12,5,7,7,3,4,5,2,3,0,0,0,0,0,0,417,157,260
29,572,0110,612855,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kalenahalli,Rural,56,269,147,122,30,19,11,57,29,28,0,0,0,195,113,82,74,34,40,130,97,33,109,84,25,79,68,11,4,0,4,1,0,1,25,16,9,21,13,8,1,1,0,4,3,1,2,1,1,14,8,6,21,13,8,1,1,0,4,3,1,2,1,1,14,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,50,89
29,572,0110,612856,0000,000000,KARNATAKA,Bangalore,VILLAGE,Mathkur,Rural,230,1065,536,529,97,49,48,497,247,250,6,4,2,727,403,324,338,133,205,457,345,112,341,282,59,186,166,20,30,13,17,0,0,0,125,103,22,116,63,53,8,2,6,60,39,21,2,1,1,46,21,25,114,62,52,6,1,5,60,39,21,2,1,1,46,21,25,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,608,191,417
29,572,0110,612857,0000,000000,KARNATAKA,Bangalore,VILLAGE,Linganahalli,Rural,112,554,297,257,59,30,29,205,103,102,2,1,1,385,231,154,169,66,103,258,162,96,198,135,63,66,53,13,79,48,31,2,0,2,51,34,17,60,27,33,12,4,8,28,13,15,2,0,2,18,10,8,58,26,32,11,3,8,28,13,15,1,0,1,18,10,8,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,296,135,161
29,572,0110,612858,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Muthagada Halli",Rural,81,315,166,149,30,17,13,90,51,39,5,2,3,185,107,78,130,59,71,130,99,31,126,97,29,35,30,5,32,16,16,1,1,0,58,50,8,4,2,2,1,0,1,1,0,1,0,0,0,2,2,0,4,2,2,1,0,1,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,67,118
29,572,0110,612859,0000,000000,KARNATAKA,Bangalore,VILLAGE,Madappanahalli,Rural,307,1190,594,596,160,77,83,430,203,227,80,42,38,737,409,328,453,185,268,597,411,186,411,262,149,20,16,4,84,45,39,27,16,11,280,185,95,186,149,37,88,87,1,7,4,3,3,3,0,88,55,33,181,145,36,88,87,1,7,4,3,2,2,0,84,52,32,5,4,1,0,0,0,0,0,0,1,1,0,4,3,1,593,183,410
29,572,0110,612860,0000,000000,KARNATAKA,Bangalore,VILLAGE,Krishnarajapura,Rural,14,49,27,22,2,1,1,9,4,5,0,0,0,28,22,6,21,5,16,30,15,15,5,1,4,0,0,0,1,1,0,0,0,0,4,0,4,25,14,11,4,3,1,18,10,8,1,1,0,2,0,2,25,14,11,4,3,1,18,10,8,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,7
29,572,0110,612861,0000,000000,KARNATAKA,Bangalore,VILLAGE,Mylappanahalli,Rural,212,940,489,451,105,51,54,186,93,93,0,0,0,631,369,262,309,120,189,407,297,110,404,295,109,103,80,23,51,25,26,7,4,3,243,186,57,3,2,1,0,0,0,1,0,1,0,0,0,2,2,0,3,2,1,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,192,341
29,572,0110,612862,0000,000000,KARNATAKA,Bangalore,VILLAGE,Lingarajapura,Rural,59,224,122,102,23,9,14,58,28,30,5,3,2,110,70,40,114,52,62,113,75,38,112,75,37,11,10,1,72,42,30,0,0,0,29,23,6,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,47,64
29,572,0110,612863,0000,000000,KARNATAKA,Bangalore,VILLAGE,Shivakote,Rural,420,1762,883,879,162,79,83,249,123,126,29,16,13,1280,697,583,482,186,296,663,513,150,589,483,106,132,130,2,72,36,36,3,2,1,382,315,67,74,30,44,7,1,6,57,20,37,0,0,0,10,9,1,55,20,35,7,1,6,41,12,29,0,0,0,7,7,0,19,10,9,0,0,0,16,8,8,0,0,0,3,2,1,1099,370,729
29,572,0110,612864,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Ivar Kandapura",Rural,429,1834,931,903,163,82,81,925,473,452,47,26,21,1419,761,658,415,170,245,854,528,326,349,278,71,12,10,2,14,8,6,0,0,0,323,260,63,505,250,255,5,4,1,1,1,0,4,2,2,495,243,252,414,197,217,4,3,1,1,1,0,4,2,2,405,191,214,91,53,38,1,1,0,0,0,0,0,0,0,90,52,38,980,403,577
29,572,0110,612865,0000,000000,KARNATAKA,Bangalore,VILLAGE,Hesaraghatta,Rural,2002,8166,4073,4093,825,407,418,691,338,353,237,123,114,6052,3250,2802,2114,823,1291,3299,2500,799,3060,2366,694,652,531,121,375,270,105,164,113,51,1869,1452,417,239,134,105,31,15,16,16,8,8,19,7,12,173,104,69,190,106,84,28,13,15,15,7,8,11,3,8,136,83,53,49,28,21,3,2,1,1,1,0,8,4,4,37,21,16,4867,1573,3294
29,572,0110,612866,0000,000000,KARNATAKA,Bangalore,VILLAGE,Guddadahalli,Rural,174,728,357,371,76,43,33,333,167,166,2,1,1,484,265,219,244,92,152,350,238,112,303,217,86,64,37,27,38,26,12,3,2,1,198,152,46,47,21,26,2,0,2,20,8,12,0,0,0,25,13,12,47,21,26,2,0,2,20,8,12,0,0,0,25,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,119,259
29,572,0110,612867,0000,000000,KARNATAKA,Bangalore,VILLAGE,Bilijaji,Rural,201,840,429,411,85,42,43,140,66,74,101,46,55,583,334,249,257,95,162,433,263,170,388,238,150,94,56,38,33,16,17,15,8,7,246,158,88,45,25,20,7,1,6,10,3,7,2,2,0,26,19,7,32,19,13,3,1,2,10,3,7,1,1,0,18,14,4,13,6,7,4,0,4,0,0,0,1,1,0,8,5,3,407,166,241
29,572,0110,612868,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Kodagi Thirumalapura",Rural,505,2092,1043,1049,228,110,118,104,56,48,13,6,7,1474,795,679,618,248,370,966,653,313,784,588,196,104,97,7,195,96,99,1,0,1,484,395,89,182,65,117,1,1,0,117,26,91,13,1,12,51,37,14,160,58,102,1,1,0,100,21,79,10,1,9,49,35,14,22,7,15,0,0,0,17,5,12,3,0,3,2,2,0,1126,390,736
29,572,0110,612869,0000,000000,KARNATAKA,Bangalore,VILLAGE,Thammarasanahalli,Rural,96,436,215,221,51,28,23,131,65,66,7,6,1,304,164,140,132,51,81,190,128,62,96,65,31,55,40,15,11,5,6,5,3,2,25,17,8,94,63,31,10,5,5,0,0,0,17,12,5,67,46,21,69,42,27,9,5,4,0,0,0,12,7,5,48,30,18,25,21,4,1,0,1,0,0,0,5,5,0,19,16,3,246,87,159
29,572,0110,612870,0000,000000,KARNATAKA,Bangalore,VILLAGE,Madhugirihalli,Rural,83,405,210,195,59,28,31,0,0,0,0,0,0,251,144,107,154,66,88,214,135,79,178,114,64,128,85,43,10,6,4,0,0,0,40,23,17,36,21,15,20,13,7,8,4,4,0,0,0,8,4,4,36,21,15,20,13,7,8,4,4,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,75,116
29,572,0110,612871,0000,000000,KARNATAKA,Bangalore,VILLAGE,Mavallipura,Rural,218,1000,526,474,123,65,58,259,141,118,8,4,4,727,403,324,273,123,150,387,311,76,370,296,74,143,118,25,56,37,19,14,11,3,157,130,27,17,15,2,3,2,1,1,1,0,0,0,0,13,12,1,16,14,2,3,2,1,1,1,0,0,0,0,12,11,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,613,215,398
29,572,0110,612872,0000,000000,KARNATAKA,Bangalore,VILLAGE,Bylakere,Rural,660,2722,1403,1319,372,199,173,532,269,263,54,27,27,1765,964,801,957,439,518,1049,850,199,990,803,187,83,73,10,42,25,17,4,4,0,861,701,160,59,47,12,10,7,3,0,0,0,3,2,1,46,38,8,50,39,11,9,6,3,0,0,0,2,1,1,39,32,7,9,8,1,1,1,0,0,0,0,1,1,0,7,6,1,1673,553,1120
29,572,0110,612873,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Kondashetti Halli",Rural,67,305,159,146,38,20,18,130,69,61,12,8,4,182,102,80,123,57,66,95,79,16,53,43,10,35,29,6,5,3,2,1,1,0,12,10,2,42,36,6,3,0,3,5,3,2,4,4,0,30,29,1,25,22,3,1,0,1,4,2,2,1,1,0,19,19,0,17,14,3,2,0,2,1,1,0,3,3,0,11,10,1,210,80,130
