"","State.UTs_Code","District_Code","CD.Block_Code","Town.Village_Code","Ward_Code","EB_Code","State.UTs_Name","District_Name","Level","Name","Total.Rural.Urban","No.of.Households","Total.Population.Person","Total.Population.Male","Total.Population.Female","Population.in.the.age.group.0.6.Person","Population.in.the.age.group.0.6.Male","Population.in.the.age.group.0.6.Female","Scheduled.Castes.population.Person","Scheduled.Castes.population.Male","Scheduled.Castes.population.Female","Scheduled.Tribes.population.Person","Scheduled.Tribes.population.Male","Scheduled.Tribes.population.Female","Literates.Population.Person","Literates.Population.Male","Literates.Population.Female","Illiterate.Persons","Illiterate.Male","Illiterate.Female","Total.Worker.Population.Person","Total.Worker.Population.Male","Total.Worker.Population.Female","Main.Working.Population.Person","Main.Working.Population.Male","Main.Working.Population.Female","Main.Cultivator.Population.Person","Main.Cultivator.Population.Male","Main.Cultivator.Population.Female","Main.Agricultural.Labourers.Population.Person","Main.Agricultural.Labourers.Population.Male","Main.Agricultural.Labourers.Population.Female","Main.Household.Industries.Population.Person","Main.Household.Industries.Population.Male","Main.Household.Industries.Population.Female","Main.Other.Workers.Population.Person","Main.Other.Workers.Population.Male","Main.Other.Workers.Population.Female","Marginal.Worker.Population.Person","Marginal.Worker.Population.Male","Marginal.Worker.Population.Female","Marginal.Cultivator.Population.Person","Marginal.Cultivator.Population.Male","Marginal.Cultivator.Population.Female","Marginal.Agriculture.Labourers.Population.Person","Marginal.Agriculture.Labourers.Population.Male","Marginal.Agriculture.Labourers.Population.Female","Marginal.Household.Industries.Population.Person","Marginal.Household.Industries.Population.Male","Marginal.Household.Industries.Population.Female","Marginal.Other.Workers.Population.Person","Marginal.Other.Workers.Population.Male","Marginal.Other.Workers.Population.Female","Marginal.Worker.Population.3_6.Person","Marginal.Worker.Population.3_6.Male","Marginal.Worker.Population.3_6.Female","Marginal.Cultivator.Population.3_6.Person","Marginal.Cultivator.Population.3_6.Male","Marginal.Cultivator.Population.3_6.Female","Marginal.Agriculture.Labourers.Population.3_6.Person","Marginal.Agriculture.Labourers.Population.3_6.Male","Marginal.Agriculture.Labourers.Population.3_6.Female","Marginal.Household.Industries.Population.3_6.Person","Marginal.Household.Industries.Population.3_6.Male","Marginal.Household.Industries.Population.3.6.Female","Marginal.Other.Workers.Population.Person.3_6.Person","Marginal.Other.Workers.Population.Person.3_6.Male","Marginal.Other.Workers.Population.Person.3_6.Female","Marginal.Worker.Population.0_3.Person","Marginal.Worker.Population.0_3.Male","Marginal.Worker.Population.0_3_Female","Marginal.Cultivator.Population.0_3.Person","Marginal.Cultivator.Population.0_3.Male","Marginal.Cultivator.Population.0_3_Female","Marginal.Agriculture.Labourers.Population.0_3.Person","Marginal.Agriculture.Labourers.Population.0_3.Male","Marginal.Agriculture.Labourers.Population.0_3.Female","Marginal.Household.Industries.Population.0_3.Person","Marginal.Household.Industries.Population.0_3.Male","Marginal.Household.Industries.Population.0_3.Female","Marginal.Other.Workers.Population.0_3.Person","Marginal.Other.Workers.Population.0_3.Male","Marginal.Other.Workers.Population.0_3.Female","Non.Working.Population.Person","Non.Working.Population.Male","Non.Working.Population.Female","GenderEqualityRatio","BackwardClassRatio","FemaleLiteracyRatio","UnemployedRatio","FulltimeWorkerRatio","ChildLabourRatio","MarginalWorkerRatio","Cluster"
"307",29,572,111,613049,0,0,"KARNATAKA","Bangalore","VILLAGE","Alakabelalu","Rural",15,62,39,23,13,10,3,13,7,6,0,0,0,34,22,12,28,17,11,32,20,12,32,20,12,2,2,0,27,15,12,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,19,11,0.346666666666667,0.209677419354839,0.193548387096774,0.483870967741935,1.03225806451613,0,0,"2"
"308",29,572,111,613050,0,0,"KARNATAKA","Bangalore","VILLAGE","Somanahalli","Rural",1158,4655,2360,2295,453,228,225,587,285,302,55,25,30,3337,1829,1508,1318,531,787,2263,1520,743,2020,1394,626,213,151,62,226,107,119,32,18,14,1549,1118,431,243,126,117,30,14,16,17,4,13,9,5,4,187,103,84,234,122,112,29,14,15,17,4,13,9,5,4,179,99,80,9,4,5,1,0,1,0,0,0,0,0,0,8,4,4,2392,840,1552,0.493343774471417,0.137916219119227,0.323952738990333,0.513856068743287,0.867883995703545,0.0951448707909162,0.104403866809882,"4"
"309",29,572,111,613051,0,0,"KARNATAKA","Bangalore","VILLAGE","Nettigere","Rural",443,1847,954,893,235,118,117,255,125,130,159,85,74,1092,631,461,755,323,432,839,581,258,781,548,233,138,101,37,241,152,89,36,28,8,366,267,99,58,33,25,8,3,5,12,8,4,7,4,3,31,18,13,53,30,23,8,3,5,11,8,3,4,1,3,30,18,12,5,3,2,0,0,0,1,0,1,3,3,0,1,0,1,1008,373,635,0.485110470701249,0.224147265836492,0.249593936112615,0.545749864645371,0.84569572279372,0.0557156580211335,0.0628045479155387,"4"
"310",29,572,111,613052,0,0,"KARNATAKA","Bangalore","VILLAGE","Ravugodlu","Rural",340,1397,711,686,179,89,90,253,128,125,19,9,10,856,485,371,541,226,315,684,424,260,683,423,260,283,175,108,108,54,54,4,3,1,288,191,97,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,287,426,0.49238578680203,0.194702934860415,0.265569076592699,0.510379384395132,0.97780959198282,0.00126903553299492,0.00143163922691482,"4"
"311",29,572,111,613053,0,0,"KARNATAKA","Bangalore","VILLAGE","Sunkadakatte ","Rural",110,433,222,211,59,32,27,17,11,6,16,7,9,261,144,117,172,78,94,186,134,52,181,131,50,51,40,11,49,37,12,6,4,2,75,50,25,5,3,2,1,0,1,4,3,1,0,0,0,0,0,0,5,3,2,1,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,88,159,0.483739837398374,0.0762124711316397,0.270207852193995,0.570438799076212,0.836027713625866,0.0203252032520325,0.023094688221709,"4"
"312",29,572,111,613054,0,0,"KARNATAKA","Bangalore","VILLAGE","Thattaguppe","Rural",591,2503,1218,1285,273,141,132,5,3,2,11,6,5,1832,896,936,671,322,349,1024,729,295,1007,717,290,164,127,37,271,187,84,3,3,0,569,400,169,17,12,5,0,0,0,6,3,3,1,1,0,10,8,2,16,11,5,0,0,0,6,3,3,1,1,0,9,7,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1479,489,990,0.510446685878963,0.00639232920495406,0.373951258489812,0.59089093088294,0.804634438673592,0.0122478386167147,0.0135836995605274,"4"
"313",29,572,111,613055,0,0,"KARNATAKA","Bangalore","VILLAGE","Vaddarapalya","Rural",393,1731,872,859,187,93,94,560,279,281,60,30,30,981,557,424,750,315,435,800,507,293,766,485,281,510,330,180,79,28,51,5,3,2,172,124,48,34,22,12,4,3,1,8,2,6,1,1,0,21,16,5,34,22,12,4,3,1,8,2,6,1,1,0,21,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931,365,566,0.496871741397289,0.358174465626805,0.244945118428654,0.537839399191219,0.885037550548816,0.0354535974973931,0.0392836510687464,"1"
"314",29,572,111,613056,0,0,"KARNATAKA","Bangalore","VILLAGE","Doddanagamangala","Rural",1259,5017,2730,2287,657,348,309,1047,529,518,53,30,23,3572,2062,1510,1445,668,777,2339,1770,569,2221,1701,520,83,41,42,30,20,10,16,10,6,2092,1630,462,118,69,49,10,5,5,3,2,1,2,0,2,103,62,41,117,68,49,9,4,5,3,2,1,2,0,2,103,62,41,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2678,960,1718,0.457525555163906,0.21925453458242,0.300976679290413,0.533785130556109,0.885389675104644,0.0415932322876278,0.0470400637831373,"4"
"315",29,572,111,613057,0,0,"KARNATAKA","Bangalore","VILLAGE","Vittasandra","Rural",293,1184,626,558,156,96,60,626,326,300,8,6,2,649,378,271,535,248,287,606,400,206,433,300,133,37,26,11,9,4,5,4,1,3,383,269,114,173,100,73,7,7,0,9,4,5,5,3,2,152,86,66,139,80,59,7,7,0,7,3,4,1,1,0,124,69,55,34,20,14,0,0,0,2,1,1,4,2,2,28,17,11,578,226,352,0.461194029850746,0.535472972972973,0.228885135135135,0.488175675675676,0.731418918918919,0.258208955223881,0.29222972972973,"1"
"316",29,572,111,613058,0,0,"KARNATAKA","Bangalore","VILLAGE","Mylasandra","Rural",750,3015,1563,1452,402,204,198,1001,513,488,84,49,35,1833,1027,806,1182,536,646,1453,976,477,1395,943,452,94,76,18,62,33,29,9,4,5,1230,830,400,58,33,25,2,1,1,6,3,3,1,0,1,49,29,20,52,30,22,1,1,0,6,3,3,0,0,0,45,26,19,6,3,3,1,0,1,0,0,0,1,0,1,4,3,1,1562,587,975,0.4828797190518,0.359867330016584,0.267330016583748,0.518076285240464,0.925373134328358,0.0339479075212174,0.0384742951907131,"1"
"317",29,572,111,613059,0,0,"KARNATAKA","Bangalore","VILLAGE","Hommadevanahalli","Rural",1171,4777,2489,2288,664,340,324,906,454,452,129,65,64,3419,1876,1543,1358,613,745,2303,1620,683,2249,1587,662,38,29,9,12,10,2,3,3,0,2196,1545,651,54,33,21,7,2,5,1,1,0,2,1,1,44,29,15,50,30,20,6,1,5,1,1,0,2,1,1,41,27,14,4,3,1,1,1,0,0,0,0,0,0,0,3,2,1,2474,869,1605,0.48005881271825,0.216663177726607,0.323006070755704,0.51789826250785,0.941595143395436,0.0198492924094836,0.0226083315888633,"4"
"318",29,572,111,613060,0,0,"KARNATAKA","Bangalore","VILLAGE","Bettadasanapura","Rural",412,1777,917,860,294,144,150,291,165,126,54,28,26,1109,623,486,668,294,374,674,543,131,648,525,123,28,24,4,14,9,5,1,1,0,605,491,114,26,18,8,2,1,1,2,1,1,1,0,1,21,16,5,24,16,8,2,1,1,2,1,1,1,0,1,19,14,5,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1103,374,729,0.48768710767745,0.194147439504783,0.273494653911086,0.620709060213844,0.72931907709623,0.0251086431675519,0.0292628024760833,"4"
"319",29,572,111,613061,0,0,"KARNATAKA","Bangalore","VILLAGE","Uttarahalli -Manavarthekaval","Rural",67,244,130,114,15,11,4,31,17,14,0,0,0,199,110,89,45,20,25,107,80,27,105,80,25,6,3,3,17,11,6,1,1,0,81,65,16,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,50,87,0.455598455598456,0.127049180327869,0.364754098360656,0.561475409836066,0.860655737704918,0.0154440154440154,0.0163934426229508,"4"
"327",29,572,112,613065,0,0,"KARNATAKA","Bangalore","VILLAGE","Mittaganahalli","Rural",266,1010,545,465,169,97,72,483,238,245,9,6,3,403,242,161,607,303,304,513,356,157,506,352,154,31,31,0,57,49,8,1,1,0,417,271,146,7,4,3,1,1,0,1,1,0,0,0,0,5,2,3,5,3,2,1,1,0,1,1,0,0,0,0,3,1,2,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,497,189,308,0.455470737913486,0.487128712871287,0.159405940594059,0.492079207920792,1.0019801980198,0.0118744698897371,0.0138613861386139,"1"
"328",29,572,112,613066,0,0,"KARNATAKA","Bangalore","VILLAGE","Kadusonnappanahalli","Rural",487,2498,1218,1280,340,167,173,427,217,210,53,17,36,1592,825,767,906,393,513,1026,718,308,975,695,280,232,174,58,34,17,17,7,4,3,702,500,202,51,23,28,11,5,6,4,1,3,1,1,0,35,16,19,45,23,22,11,5,6,2,1,1,1,1,0,31,16,15,6,0,6,0,0,0,2,0,2,0,0,0,4,0,4,1472,500,972,0.511980267794221,0.192153722978383,0.307045636509207,0.589271417133707,0.78062449959968,0.0359408033826638,0.0408326661329063,"4"
"329",29,572,112,613067,0,0,"KARNATAKA","Bangalore","VILLAGE","Doddenahalli","Rural",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476670517913737,0.307587035199294,0.279267927820327,0.531887396058932,0.804292651381293,0.118445261472293,0.131932556500842,"4"
"330",29,572,112,613068,0,0,"KARNATAKA","Bangalore","VILLAGE","Yerappanahalli","Rural",299,1418,735,683,208,102,106,628,315,313,1,1,0,806,472,334,612,263,349,600,465,135,586,459,127,178,152,26,2,2,0,3,3,0,403,302,101,14,6,8,0,0,0,12,5,7,0,0,0,2,1,1,14,6,8,0,0,0,12,5,7,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,270,548,0.485239852398524,0.443582510578279,0.235543018335684,0.576868829337094,0.826516220028209,0.017220172201722,0.0197461212976023,"1"
"331",29,572,112,613069,0,0,"KARNATAKA","Bangalore","VILLAGE","Chikkasandra","Rural",4,15,10,5,0,0,0,14,9,5,0,0,0,12,9,3,3,1,2,12,7,5,11,6,5,6,3,3,1,1,0,0,0,0,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,0.333333333333333,0.933333333333333,0.2,0.2,1.46666666666667,0.133333333333333,0.133333333333333,"2"
"332",29,572,112,613070,0,0,"KARNATAKA","Bangalore","VILLAGE","Gundur","Rural",307,1498,762,736,171,84,87,427,213,214,11,6,5,1036,590,446,462,172,290,714,439,275,679,430,249,475,292,183,74,46,28,13,9,4,117,83,34,35,9,26,15,3,12,1,0,1,0,0,0,19,6,13,35,9,26,15,3,12,1,0,1,0,0,0,19,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,323,461,0.493109646494907,0.292389853137517,0.297730307076101,0.523364485981308,0.906542056074766,0.0419412822049131,0.0467289719626168,"4"
"333",29,572,112,613071,0,0,"KARNATAKA","Bangalore","VILLAGE","Kada Agrahara","Rural",195,835,413,422,118,47,71,475,229,246,47,26,21,424,243,181,411,170,241,436,262,174,391,243,148,9,6,3,4,3,1,20,10,10,358,224,134,45,19,26,17,6,11,11,3,8,0,0,0,17,10,7,43,17,26,15,4,11,11,3,8,0,0,0,17,10,7,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,399,151,248,0.517313746065058,0.625149700598802,0.216766467065868,0.477844311377246,0.936526946107784,0.0944386149003148,0.107784431137725,"1"
"334",29,572,112,613072,0,0,"KARNATAKA","Bangalore","VILLAGE","Bandebommasandra","Rural",199,883,432,451,84,45,39,389,189,200,2,1,1,631,331,300,252,101,151,383,263,120,378,260,118,41,40,1,1,1,0,2,1,1,334,218,116,5,3,2,2,0,2,0,0,0,0,0,0,3,3,0,5,3,2,2,0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,169,331,0.506721820062048,0.442808607021518,0.339750849377123,0.566251415628539,0.856172140430351,0.0103412616339193,0.0113250283125708,"4"
"335",29,572,112,613073,0,0,"KARNATAKA","Bangalore","VILLAGE","Anagalapura","Rural",135,578,287,291,37,18,19,254,130,124,12,7,5,373,207,166,205,80,125,240,152,88,154,98,56,12,10,2,23,13,10,4,3,1,115,72,43,86,54,32,3,2,1,18,6,12,3,2,1,62,44,18,75,47,28,3,2,1,15,5,10,3,2,1,54,38,16,11,7,4,0,0,0,3,1,2,0,0,0,8,6,2,338,135,203,0.504065040650406,0.460207612456747,0.28719723183391,0.58477508650519,0.532871972318339,0.279674796747967,0.29757785467128,"3"
"336",29,572,112,613074,0,0,"KARNATAKA","Bangalore","VILLAGE","Nadagowdagollahalli","Rural",139,681,374,307,83,50,33,254,131,123,9,4,5,365,228,137,316,146,170,279,226,53,110,97,13,46,42,4,7,7,0,1,1,0,56,47,9,169,129,40,1,1,0,25,17,8,2,2,0,141,109,32,168,128,40,1,1,0,25,17,8,2,2,0,140,108,32,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,402,148,254,0.445026178010471,0.386196769456681,0.201174743024963,0.590308370044053,0.323054331864905,0.442408376963351,0.49632892804699,"3"
"337",29,572,112,613075,0,0,"KARNATAKA","Bangalore","VILLAGE","Vaderahalli","Rural",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476670517913737,0.307587035199294,0.279267927820327,0.531887396058932,0.804292651381293,0.118445261472293,0.131932556500842,"4"
"338",29,572,112,613076,0,0,"KARNATAKA","Bangalore","VILLAGE","Rampura","Rural",598,2680,1358,1322,310,156,154,514,258,256,11,6,5,1752,968,784,928,390,538,1128,830,298,998,759,239,200,177,23,339,210,129,13,7,6,446,365,81,130,71,59,20,7,13,32,14,18,2,1,1,76,49,27,109,61,48,14,4,10,27,13,14,0,0,0,68,44,24,21,10,11,6,3,3,5,1,4,2,1,1,8,5,3,1552,528,1024,0.493645484949833,0.19589552238806,0.292537313432836,0.57910447761194,0.744776119402985,0.0869565217391304,0.0970149253731343,"4"
"339",29,572,112,613077,0,0,"KARNATAKA","Bangalore","VILLAGE","Adur","Rural",219,931,463,468,102,42,60,409,205,204,5,2,3,671,376,295,260,87,173,349,268,81,343,267,76,82,77,5,49,25,24,1,0,1,211,165,46,6,1,5,0,0,0,6,1,5,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0,582,195,387,0.511132623426912,0.44468313641246,0.316863587540279,0.625134264232009,0.736842105263158,0.0116166505324298,0.0128893662728249,"4"
"340",29,572,112,613078,0,0,"KARNATAKA","Bangalore","VILLAGE","Huvinane","Rural",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476670517913737,0.307587035199294,0.279267927820327,0.531887396058932,0.804292651381293,0.118445261472293,0.131932556500842,"4"
"341",29,572,112,613079,0,0,"KARNATAKA","Bangalore","VILLAGE","Maragondanahalli","Rural",733,3014,1557,1457,411,199,212,451,231,220,94,51,43,2282,1272,1010,732,285,447,1151,924,227,1109,905,204,71,62,9,23,12,11,83,14,69,932,817,115,42,19,23,9,3,6,2,1,1,4,2,2,27,13,14,38,18,20,8,3,5,2,1,1,4,2,2,24,12,12,4,1,3,1,0,1,0,0,0,0,0,0,3,1,2,1863,633,1230,0.487299270072993,0.180822826808228,0.335102853351029,0.618115461181155,0.735899137358991,0.0245255474452555,0.0278699402786994,"4"
"342",29,572,112,613080,0,0,"KARNATAKA","Bangalore","VILLAGE","Halehalli","Rural",181,882,440,442,121,61,60,403,197,206,21,12,9,523,285,238,359,155,204,372,263,109,372,263,109,16,16,0,14,10,4,1,1,0,341,236,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,177,333,0.50049850448654,0.480725623582766,0.26984126984127,0.578231292517007,0.843537414965986,0,0,"1"
"343",29,572,112,613081,0,0,"KARNATAKA","Bangalore","VILLAGE","Kithiganur","Rural",872,3920,2008,1912,491,262,229,1084,537,547,43,23,20,2755,1491,1264,1165,517,648,1443,1115,328,1139,919,220,163,147,16,37,28,9,9,9,0,930,735,195,304,196,108,54,33,21,15,11,4,73,45,28,162,107,55,89,57,32,15,7,8,7,6,1,10,8,2,57,36,21,215,139,76,39,26,13,8,5,3,63,37,26,105,71,34,2477,893,1584,0.485377465427341,0.2875,0.322448979591837,0.631887755102041,0.581122448979592,0.137837225119021,0.155102040816327,"4"
"344",29,572,112,613082,0,0,"KARNATAKA","Bangalore","VILLAGE","Hirandahalli","Rural",801,3547,1908,1639,408,214,194,721,380,341,27,15,12,2530,1503,1027,1017,405,612,1368,1061,307,1218,961,257,159,134,25,123,81,42,16,14,2,920,732,188,150,100,50,15,8,7,16,9,7,6,4,2,113,79,34,98,63,35,13,7,6,13,7,6,6,4,2,66,45,21,52,37,15,2,1,1,3,2,1,0,0,0,47,34,13,2179,847,1332,0.46346396965866,0.210882435861291,0.289540456723992,0.614321962221596,0.686777558500141,0.0758533501896334,0.0845785170566676,"4"
"345",29,572,112,613083,0,0,"KARNATAKA","Bangalore","VILLAGE","Bidarahalli","Rural",624,2621,1385,1236,343,179,164,498,255,243,20,11,9,1925,1109,816,696,276,420,917,716,201,869,682,187,153,118,35,60,39,21,32,23,9,624,502,122,48,34,14,5,1,4,7,5,2,4,3,1,32,25,7,48,34,14,5,1,4,7,5,2,4,3,1,32,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1704,669,1035,0.472334682860999,0.197634490652423,0.311331552842427,0.650133536818008,0.66310568485311,0.0323886639676113,0.0366272415108737,"4"
"346",29,572,112,613084,0,0,"KARNATAKA","Bangalore","VILLAGE","Byappanahalli","Rural",317,1469,765,704,170,87,83,248,122,126,6,2,4,1019,582,437,450,183,267,660,447,213,560,384,176,223,143,80,8,7,1,10,8,2,319,226,93,100,63,37,24,18,6,1,1,0,2,1,1,73,43,30,90,57,33,22,17,5,1,1,0,2,1,1,65,38,27,10,6,4,2,1,1,0,0,0,0,0,0,8,5,3,809,318,491,0.480170835875534,0.172906739278421,0.297481279782165,0.55071477195371,0.762423417290674,0.12202562538133,0.136147038801906,"4"
"347",29,572,112,613085,0,0,"KARNATAKA","Bangalore","VILLAGE","Kammasandra","Rural",78,315,158,157,30,15,15,137,67,70,3,2,1,181,107,74,134,51,83,178,108,70,118,90,28,25,22,3,3,3,0,0,0,0,90,65,25,60,18,42,2,2,0,10,2,8,0,0,0,48,14,34,55,17,38,2,2,0,9,2,7,0,0,0,44,13,31,5,1,4,0,0,0,1,0,1,0,0,0,4,1,3,137,50,87,0.498550724637681,0.444444444444444,0.234920634920635,0.434920634920635,0.749206349206349,0.347826086956522,0.380952380952381,"3"
"348",29,572,112,613086,0,0,"KARNATAKA","Bangalore","VILLAGE","Vanajanahalli","Rural",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476670517913737,0.307587035199294,0.279267927820327,0.531887396058932,0.804292651381293,0.118445261472293,0.131932556500842,"4"
"349",29,572,112,613087,0,0,"KARNATAKA","Bangalore","VILLAGE","Kattugollahalli","Rural",214,966,455,511,108,38,70,333,164,169,329,150,179,561,293,268,405,162,243,397,287,110,377,277,100,117,105,12,137,89,48,2,2,0,121,81,40,20,10,10,1,1,0,4,2,2,0,0,0,15,7,8,17,7,10,1,1,0,2,0,2,0,0,0,14,6,8,3,3,0,0,0,0,2,2,0,0,0,0,1,1,0,569,168,401,0.54096834264432,0.685300207039337,0.277432712215321,0.589026915113872,0.780538302277433,0.037243947858473,0.041407867494824,"1"
"350",29,572,112,613088,0,0,"KARNATAKA","Bangalore","VILLAGE","Shringaripura","Rural",3,15,6,9,2,0,2,0,0,0,0,0,0,13,6,7,2,0,2,7,5,2,7,5,2,1,1,0,0,0,0,2,1,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,0.647058823529412,0,0.466666666666667,0.533333333333333,0.933333333333333,0,0,"4"
"351",29,572,112,613089,0,0,"KARNATAKA","Bangalore","VILLAGE","Jothipura","Rural",262,1227,639,588,115,66,49,290,159,131,5,2,3,877,506,371,350,133,217,565,394,171,557,389,168,177,124,53,132,63,69,9,2,7,239,200,39,8,5,3,2,1,1,3,2,1,0,0,0,3,2,1,7,4,3,2,1,1,3,2,1,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,662,245,417,0.474664679582712,0.240423797881011,0.302363488182559,0.539527302363488,0.907905460472698,0.0119225037257824,0.013039934800326,"4"
"352",29,572,112,613090,0,0,"KARNATAKA","Bangalore","VILLAGE","Thirumenahalli","Rural",112,555,274,281,66,29,37,222,104,118,6,2,4,390,218,172,165,56,109,316,178,138,108,87,21,41,34,7,21,14,7,1,0,1,45,39,6,208,91,117,13,4,9,36,17,19,7,4,3,152,66,86,146,71,75,11,4,7,24,15,9,3,1,2,108,51,57,62,20,42,2,0,2,12,2,10,4,3,1,44,15,29,239,96,143,0.51207729468599,0.410810810810811,0.30990990990991,0.430630630630631,0.389189189189189,0.669887278582931,0.74954954954955,"3"
"353",29,572,112,613091,0,0,"KARNATAKA","Bangalore","VILLAGE","Hancharahalli","Rural",257,1200,618,582,152,82,70,263,151,112,0,0,0,841,472,369,359,146,213,476,361,115,473,360,113,147,135,12,99,52,47,42,28,14,185,145,40,3,1,2,0,0,0,0,0,0,1,0,1,2,1,1,3,1,2,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,257,467,0.482248520710059,0.219166666666667,0.3075,0.603333333333333,0.788333333333333,0.00443786982248521,0.005,"4"
"354",29,572,112,613092,0,0,"KARNATAKA","Bangalore","VILLAGE","Raghuvanahalli","Rural",29,142,73,69,13,5,8,89,50,39,0,0,0,92,46,46,50,27,23,71,49,22,71,49,22,10,10,0,47,28,19,2,2,0,12,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,24,47,0.496774193548387,0.626760563380282,0.323943661971831,0.5,1,0,0,"1"
"355",29,572,112,613093,0,0,"KARNATAKA","Bangalore","VILLAGE","Kodigehalli","Rural",38,152,71,81,27,12,15,152,71,81,0,0,0,67,28,39,85,43,42,65,43,22,59,40,19,3,3,0,50,32,18,0,0,0,6,5,1,6,3,3,0,0,0,4,2,2,0,0,0,2,1,1,6,3,3,0,0,0,4,2,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,28,59,0.536312849162011,1,0.256578947368421,0.572368421052632,0.776315789473684,0.0670391061452514,0.0789473684210526,"1"
"356",29,572,112,613094,0,0,"KARNATAKA","Bangalore","VILLAGE","Mandur","Rural",533,2295,1170,1125,283,147,136,413,212,201,20,11,9,1653,909,744,642,261,381,919,721,198,813,667,146,130,121,9,82,58,24,7,6,1,594,482,112,106,54,52,8,4,4,28,11,17,1,0,1,69,39,30,92,45,47,8,4,4,25,10,15,1,0,1,58,31,27,14,9,5,0,0,0,3,1,2,0,0,0,11,8,3,1376,449,927,0.489138867339023,0.188671023965142,0.324183006535948,0.599564270152505,0.708496732026144,0.0822342901474011,0.0923747276688453,"4"
